uni179917C5.right,UR_1,1987,1580
uni179917C5.right,UR_2,2737,1580
Yacute,LL,767,-110
Yacute,LU,850,2193
Iacute,LL,437,-110
Iacute,LU,437,2193
uni17D21796.low,LA,-639,-1230
uni17D21796.low,LX,-225,-1230
uni17D21796.low,_LC,-639,-670
uni17D21796.low,_LR,-245,-670
uni17D21796.low,_LX,-225,-670
Oacute,LL,764,-110
Oacute,LU,764,2223
uni17D21786.low,LA,-759,-1240
uni17D21786.low,LX,-225,-1240
uni17D21786.low,_LC,-759,-670
uni17D21786.low,_LR,-245,-670
uni17D21786.low,_LX,-225,-670
_uni03020309,LU,-664,2021
_uni03020309,_LU,-664,1350
uni01A10306,LL,664,-110
uni01A10306,LU,664,1701
uni01A10306,PA,1244,200
uni01A10306,PB,0,0
uni01A10306,_PA,1244,0
uni01A10306,_def,1244,18
uni01A10306,def,0,0
uni17D2179F.low,LC,45,-1235
uni17D2179F.low,LR,562,-1235
uni17D2179F.low,UC,45,1580
uni17D2179F.low,UN,388,1580
uni17D2179F.low,UR,562,1580
j,LL,131,-690
j,LU,361,1819
j,PB,420,-200
j,def,460,200
uni1EDF,LL,664,-110
uni1EDF,LU,680,1834
uni1EDF,PA,1285,0
uni1EDF,PB,0,0
uni1EDF,_PA,1285,-10
uni1EDF,_def,1285,18
uni1EDF,def,0,0
c,LH,687,30
c,LL,656,-110
c,LU,656,1350
c,PB,550,0
c,def,590,0
uni178B,LC,823,0
uni178B,LR,1350,0
uni178B,UC,823,1840
uni178B,UN,823,1840
uni178B,UR,1350,1840
Agrave,LL,730,-110
Agrave,LU,730,2193
uni1EB2,LL,730,-110
uni1EB2,LU,730,2446
uni1EB2,PA,1294,812
uni179E17B6,LC_1,793,0
uni179E17B6,LC_2,1534,0
uni179E17B6,LR_1,1312,0
uni179E17B6,LR_2,2062,0
uni179E17B6,UC_1,793,1580
uni179E17B6,UC_2,1534,1580
uni179E17B6,UN_1,793,1580
uni179E17B6,UN_2,1534,1580
uni179E17B6,UR_1,1312,1580
uni179E17B6,UR_2,2062,1580
uni179E17B6,zxc1,1818,1236
uni178F17B6,LC_1,784,0
uni178F17B6,LC_2,1539,0
uni178F17B6,LR_1,1312,0
uni178F17B6,LR_2,2062,0
uni178F17B6,UC_1,785,1580
uni178F17B6,UC_2,1539,1580
uni178F17B6,UN_1,784,1580
uni178F17B6,UN_2,1539,1580
uni178F17B6,UR_1,1312,1580
uni178F17B6,UR_2,2062,1580
uni178F17B6,zxc1,1824,1236
uni17D2179E17C5.right,LC_1,31,-735
uni17D2179E17C5.right,LC_2,782,0
uni17D2179E17C5.right,LR_1,562,-735
uni17D2179E17C5.right,LR_2,1312,0
uni17D2179E17C5.right,UC_1,31,1580
uni17D2179E17C5.right,UC_2,782,1580
uni17D2179E17C5.right,UN_1,31,1580
uni17D2179E17C5.right,UN_2,782,1580
uni17D2179E17C5.right,UR_1,562,1580
uni17D2179E17C5.right,UR_2,1312,1580
uni1EDE,LL,764,-110
uni1EDE,LU,780,2259
uni1EDE,PA,1385,425
uni1EDE,_PA,1385,415
uni1EDE,_def,1385,443
uni17D3,UA,-695,2155
uni17D3,UX,-225,2155
uni17D3,_UA,-695,1580
uni17D3,_UC,-715,1580
five,LL,594,-101
five,LU,594,1605
uni1EB5,LL,620,-110
uni1EB5,LU,637,2021
uni1EB5,PB,550,0
uni1EB5,def,560,0
uni17A7,LC,771,-230
uni17A7,LR,1275,-230
uni17A7,UC,759,1580
uni17A7,UN,771,1580
uni17A7,UR,1275,1580
uni01A00306,LL,764,-110
uni01A00306,LU,764,2126
uni01A00306,PA,1344,625
uni01A00306,_PA,1344,425
uni01A00306,_def,1344,443
Uacute,LL,916,-110
Uacute,LU,936,2193
f,LL,375,-110
f,LU,637,1880
f,PB,572,0
f,def,632,200
uni17D217A2,LA,-605,-670
uni17D217A2,LX,-225,-670
uni17D217A2,_LC,-605,0
uni17D217A2,_LR,-245,0
uni17D217A2,_LX,-225,0
uni17D21787.low,LA,-646,-1240
uni17D21787.low,LX,-225,-1240
uni17D21787.low,_LC,-646,-670
uni17D21787.low,_LR,-245,-670
uni17D21787.low,_LX,-225,-670
uni17BB.low,LA,-506,-670
uni17BB.low,LX,-225,-1340
uni17BB.low,_LR,-245,-670
uni17BB.low,_LX,-225,-670
uni1EE8,LL,916,-110
uni1EE8,LU,936,2193
uni1EAE,LL,730,-110
uni1EAE,LU,730,2406
thorn,LL,670,-690
thorn,LU,670,1880
uni17C9,UA,-694,2034
uni17C9,UX,-225,2024
uni17C9,_UA,-695,1580
uni17C9,_UC,-715,1580
uni1EA7,LL,620,-110
uni1EA7,LU,637,1781
uni1EA7,PB,550,0
uni1EA7,def,560,0
dottedcircle,LC,773,0
dottedcircle,LL,773,-10
dottedcircle,LR,1295,0
dottedcircle,LU,738,1350
dottedcircle,PA,1540,0
dottedcircle,UC,825,1580
dottedcircle,UN,773,1580
dottedcircle,UR,1295,1580
dottedcircle,def,1539,18
uni17D21794,LC,34,-707
uni17D21794,LR,562,-707
uni17D21794,UC,34,1580
uni17D21794,UN,388,1580
uni17D21794,UR,562,1580
Scaron,LL,688,-110
Scaron,LU,688,2132
edieresis,LL,721,-110
edieresis,LU,684,1804
edieresis,PB,570,0
edieresis,def,610,0
uni17D217A0.alt,LA,-713,-713
uni17D217A0.alt,LX,-188,-713
uni17D217A0.alt,_LC,-713,0
uni17D217A0.alt,_LR,-245,0
uni17D217A0.alt,_LX,-225,0
oacute,LH,939,1010
oacute,LL,664,-110
oacute,LU,664,1798
oacute,PB,561,0
oacute,def,621,0
seven,LL,554,-101
seven,LU,554,1605
i,LL,415,-110
i,LU,415,1819
i,PB,513,0
i,def,453,200
uni17D2179917C5.rightlow,LC_1,29,-1265
uni17D2179917C5.rightlow,LC_2,782,0
uni17D2179917C5.rightlow,LR_1,562,-1265
uni17D2179917C5.rightlow,LR_2,1312,0
uni17D2179917C5.rightlow,UC_1,112,1580
uni17D2179917C5.rightlow,UC_2,782,1580
uni17D2179917C5.rightlow,UN_1,29,1580
uni17D2179917C5.rightlow,UN_2,782,1580
uni17D2179917C5.rightlow,UR_1,562,1580
uni17D2179917C5.rightlow,UR_2,1312,1580
uni1EF5,LL,922,-747
uni1EF5,LU,763,1350
uni1EF5,PB,529,-200
uni1EF5,def,511,0
uni17D2178C.low,LA,-650,-1340
uni17D2178C.low,LX,-225,-1340
uni17D2178C.low,_LC,-650,-670
uni17D2178C.low,_LR,-245,-670
uni17D2178C.low,_LX,-225,-670
uni0323,LL,-627,-487
uni0323,_LL,-625,-90
uni1ED5,LH,939,1010
uni1ED5,LL,664,-110
uni1ED5,LU,664,2021
uni1ED5,PB,561,0
uni1ED5,def,621,0
uni178A,LC,787,0
uni178A,LR,1313,0
uni178A,UC,785,1840
uni178A,UN,787,1840
uni178A,UR,1313,1840
udieresis,LL,700,-110
udieresis,LU,700,1804
udieresis,PB,519,0
udieresis,def,579,0
uni17BB,LA,-506,-720
uni17BB,LX,-225,-720
uni17BB,_LR,-245,0
uni17BB,_LX,-225,0
uni17D217B3,LA,-673,-921
uni17D217B3,LX,-225,-921
uni17D217B3,_LC,-673,0
uni17D217B3,_LR,-245,0
uni17D217B3,_LX,-225,0
uni1ECA,LL,435,-507
uni1ECA,LU,437,1745
uni17D2178317B6.low.alt,LC_1,-122,-1230
uni17D2178317B6.low.alt,LC_2,787,0
uni17D2178317B6.low.alt,LR_1,562,-1230
uni17D2178317B6.low.alt,LR_2,1312,0
uni17D2178317B6.low.alt,UC_1,123,1580
uni17D2178317B6.low.alt,UC_2,787,1580
uni17D2178317B6.low.alt,UN_1,-122,1580
uni17D2178317B6.low.alt,UN_2,787,1580
uni17D2178317B6.low.alt,UR_1,562,1580
uni17D2178317B6.low.alt,UR_2,1312,1580
uni17D2178317B6.low.alt,zxc1,1068,1236
uni17D217A5,LA,-613,-1031
uni17D217A5,LX,-225,-1031
uni17D217A5,_LC,-613,0
uni17D217A5,_LR,-245,0
uni17D217A5,_LX,-225,0
uni178817B6,LC_1,1315,0
uni178817B6,LC_2,2667,0
uni178817B6,LR_1,2437,0
uni178817B6,LR_2,3187,0
uni178817B6,UC_1,1959,1580
uni178817B6,UC_2,2667,1580
uni178817B6,UN_1,1315,1580
uni178817B6,UN_2,2667,1580
uni178817B6,UR_1,2437,1580
uni178817B6,UR_2,3187,1580
uni178817B6,zxc1,2914,1236
uni1EBE,LL,841,-110
uni1EBE,LU,841,2176
uni17A017C5.right,LC_1,1007,0
uni17A017C5.right,LC_2,1990,0
uni17A017C5.right,LR_1,1762,0
uni17A017C5.right,LR_2,2512,0
uni17A017C5.right,UC_1,1304,1580
uni17A017C5.right,UC_2,1990,1580
uni17A017C5.right,UN_1,1007,1580
uni17A017C5.right,UN_2,1990,1580
uni17A017C5.right,UR_1,1762,1580
uni17A017C5.right,UR_2,2512,1580
uni178917C5.right,LC_1,1156,-604
uni178917C5.right,LC_2,2178,0
uni178917C5.right,LR_1,1948,-604
uni178917C5.right,LR_2,2700,0
uni178917C5.right,UC_1,1472,1580
uni178917C5.right,UC_2,2178,1910
uni178917C5.right,UN_1,1156,1580
uni178917C5.right,UN_2,2178,1910
uni178917C5.right,UR_1,1948,1580
uni178917C5.right,UR_2,2700,1910
uni178217B6,LC_1,785,0
uni178217B6,LC_2,1362,0
uni178217B6,LR_1,1312,0
uni178217B6,LR_2,2062,0
uni178217B6,UC_1,785,1580
uni178217B6,UC_2,1362,1580
uni178217B6,UN_1,785,1580
uni178217B6,UN_2,1362,1580
uni178217B6,UR_1,1312,1580
uni178217B6,UR_2,2062,1580
uni178217B6,zxc1,1774,1236
uni17D21797.low,LA,-642,-1238
uni17D21797.low,LX,-188,-1238
uni17D21797.low,_LC,-642,-670
uni17D21797.low,_LR,-245,-670
uni17D21797.low,_LX,-225,-670
_uni0306.high,LU,-664,1971
_uni0306.high,_LU,-664,1350
uni179217C5.right,LC_1,787,0
uni179217C5.right,LC_2,1538,0
uni179217C5.right,LR_1,1312,0
uni179217C5.right,LR_2,2061,0
uni179217C5.right,UC_1,785,1580
uni179217C5.right,UC_2,1538,1580
uni179217C5.right,UN_1,787,1580
uni179217C5.right,UN_2,1538,1580
uni179217C5.right,UR_1,1312,1580
uni179217C5.right,UR_2,2061,1580
uni1EDC,LL,764,-110
uni1EDC,LU,764,2223
uni1ECD,LH,939,1010
uni1ECD,LL,662,-507
uni1ECD,LU,664,1350
uni1ECD,PB,561,0
uni1ECD,def,621,0
cedillacomb,LL,-578,-476
cedillacomb,_LH,-580,44
uni1EBA,LL,841,-110
uni1EBA,LU,857,2229
uni1EBA,PA,1462,395
uni1EBA,_PA,1462,385
uni1EBA,_def,1462,413
uni17D21788,LC,-135,-707
uni17D21788,LR,562,-707
uni17D21788,UC,75,1580
uni17D21788,UN,388,1580
uni17D21788,UR,562,1580
uni17BC.narrow,LA,-518,-830
uni17BC.narrow,LX,-225,-830
uni17BC.narrow,_LR,-245,0
uni17BC.narrow,_LX,-225,0
uni17A1,LC,1017,-722
uni17A1,LR,1762,-722
uni17A1,UC,1235,1580
uni17A1,UN,1017,1580
uni17A1,UR,1762,1580
uni17CE,UA,-695,2136
uni17CE,UX,-225,2136
uni17CE,_UA,-695,1560
uni17CE,_UC,-715,1560
uni17D2179C.low,LA,-645,-1215
uni17D2179C.low,LX,-225,-1215
uni17D2179C.low,_LC,-645,-670
uni17D2179C.low,_LR,-245,-670
uni17D2179C.low,_LX,-225,-670
uni17D1,UA,-695,1860
uni17D1,UX,-225,1860
uni17D1,_UA,-695,1580
uni17D1,_UN,-715,1580
uni17D2179E17B6.low,LC_1,29,-1265
uni17D2179E17B6.low,LC_2,782,0
uni17D2179E17B6.low,LR_1,562,-1265
uni17D2179E17B6.low,LR_2,1312,0
uni17D2179E17B6.low,UC_1,112,1580
uni17D2179E17B6.low,UC_2,782,1580
uni17D2179E17B6.low,UN_1,29,1580
uni17D2179E17B6.low,UN_2,782,1580
uni17D2179E17B6.low,UR_1,562,1580
uni17D2179E17B6.low,UR_2,1312,1580
uni17D2179E17B6.low,zxc1,1068,1236
uni17BC,LA,-678,-830
uni17BC,LX,-225,-830
uni17BC,_LR,-245,0
uni17BC,_LX,-225,0
uni1EA1,LL,618,-507
uni1EA1,LU,637,1350
uni1EA1,PB,550,0
uni1EA1,def,560,0
asciitilde,LU,655,921
gravecomb,LU,-664,1798
gravecomb,_LU,-664,1350
uni17D21791.low,LA,-665,-1240
uni17D21791.low,LX,-225,-1240
uni17D21791.low,_LC,-665,-670
uni17D21791.low,_LR,-245,-670
uni17D21791.low,_LX,-225,-670
uni0128,LL,437,-110
uni0128,LU,477,2102
uni17D21783.low,LC,-126,-1235
uni17D21783.low,LR,562,-1235
uni17D21783.low,UC,35,1580
uni17D21783.low,UN,388,1580
uni17D21783.low,UR,562,1580
uni178D17C5.right,LC_1,1163,0
uni178D17C5.right,LC_2,2284,0
uni178D17C5.right,LR_1,2062,0
uni178D17C5.right,LR_2,2812,0
uni178D17C5.right,UC_1,1515,1580
uni178D17C5.right,UC_2,2284,1580
uni178D17C5.right,UN_1,1163,1580
uni178D17C5.right,UN_2,2284,1580
uni178D17C5.right,UR_1,2062,1580
uni178D17C5.right,UR_2,2812,1580
uni17CB.narrow,UA,-695,2013
uni17CB.narrow,UX,-325,2013
uni17CB.narrow,_UA,-695,1580
uni17CB.narrow,_UC,-715,1580
space,LU,833,1998
uni0111,LL,618,-110
uni0111,LU,618,1880
uni0111,PB,0,0
uni0111,def,0,0
Oslash,LL,764,-110
Oslash,LU,764,1775
uni1EBB,LL,721,-110
uni1EBB,LU,700,1834
uni1EBB,PA,1305,0
uni1EBB,PB,570,0
uni1EBB,_PA,1305,-10
uni1EBB,_def,1305,18
uni1EBB,def,610,0
uni17BD.narrow,LA,-470,-670
uni17BD.narrow,LX,-225,-670
uni17BD.narrow,_LR,-245,0
uni17BD.narrow,_LX,-225,0
uni1EB6,LL,728,-507
uni1EB6,LU,730,2096
uni1EB6,PA,1310,595
uni1EB6,_PA,1310,395
uni1EB6,_def,1310,413
Ocircumflex,LL,764,-110
Ocircumflex,LU,764,2206
uni17D217A1.alt,LA,-644,-1240
uni17D217A1.alt,LX,-225,-1240
uni17D217A1.alt,_LC,-644,0
uni17D217A1.alt,_LR,-245,0
uni17D217A1.alt,_LX,-225,0
uni17D217B2,LA,-864,-937
uni17D217B2,LX,-225,-937
uni17D217B2,_LC,-864,0
uni17D217B2,_LR,-245,0
uni17D217B2,_LX,-225,0
uni1EF7,LL,924,-350
uni1EF7,LU,779,1834
uni1EF7,PA,1384,0
uni1EF7,PB,529,-200
uni1EF7,_PA,1384,-10
uni1EF7,_def,1384,18
uni1EF7,def,511,0
Igrave,LL,437,-110
Igrave,LU,437,2193
uni1EDA,LL,764,-110
uni1EDA,LU,764,2223
uni17D21798,LA,-664,-670
uni17D21798,LX,-225,-670
uni17D21798,_LC,-664,0
uni17D21798,_LR,-245,0
uni17D21798,_LX,-225,0
uni17D2178D17C5.right,LC_1,-259,-738
uni17D2178D17C5.right,LC_2,781,0
uni17D2178D17C5.right,LR_1,562,-738
uni17D2178D17C5.right,LR_2,1312,0
uni17D2178D17C5.right,UC_1,14,1580
uni17D2178D17C5.right,UC_2,781,1580
uni17D2178D17C5.right,UN_1,-259,1580
uni17D2178D17C5.right,UN_2,781,1580
uni17D2178D17C5.right,UR_1,552,1580
uni17D2178D17C5.right,UR_2,1312,1580
_uni03020303,LU,-664,2093
_uni03020303,_LU,-664,1350
agrave,LL,620,-110
agrave,LU,637,1798
agrave,PB,550,0
agrave,def,560,0
uni1EF4,LL,765,-507
uni1EF4,LU,850,1745
uni0168,LL,916,-110
uni0168,LU,976,2102
uni17D2178817C5.rightlow.alt,LC_1,-371,-1265
uni17D2178817C5.rightlow.alt,LC_2,782,0
uni17D2178817C5.rightlow.alt,LR_1,562,-1265
uni17D2178817C5.rightlow.alt,LR_2,1312,0
uni17D2178817C5.rightlow.alt,UC_1,112,1580
uni17D2178817C5.rightlow.alt,UC_2,782,1580
uni17D2178817C5.rightlow.alt,UN_1,-371,1580
uni17D2178817C5.rightlow.alt,UN_2,782,1580
uni17D2178817C5.rightlow.alt,UR_1,562,1580
uni17D2178817C5.rightlow.alt,UR_2,1312,1580
uni17DD,UA,-755,2125
uni17DD,UX,-250,2123
uni17DD,_UA,-711,1580
uni17DD,_UC,-736,1580
_uni03020300,LU,-664,1781
_uni03020300,_LU,-664,1350
uni17D2178317B6,LC_1,-128,-730
uni17D2178317B6,LC_2,780,0
uni17D2178317B6,LR_1,562,-730
uni17D2178317B6,LR_2,1312,0
uni17D2178317B6,UC_1,123,1580
uni17D2178317B6,UC_2,780,1580
uni17D2178317B6,UN_1,-128,1580
uni17D2178317B6,UN_2,780,1580
uni17D2178317B6,UR_1,562,1580
uni17D2178317B6,UR_2,1312,1580
uni17D2178317B6,zxc1,1068,1236
Thorn,LL,844,-110
Thorn,LU,845,1745
uni17CC,UA,-695,2097
uni17CC,UX,-225,2097
uni17CC,_UC,-695,1480
uni17CC,_UX,-225,1580
uni1EA6,LL,730,-110
uni1EA6,LU,730,2176
uni1EC4,LL,841,-110
uni1EC4,LU,841,2488
uni1793,LC,797,0
uni1793,LR,1312,0
uni1793,UC,795,1580
uni1793,UN,797,1580
uni1793,UR,1312,1580
t,LL,611,-110
t,LU,441,1540
t,PB,620,0
t,def,540,160
uni17D2178817B6,LC_1,-365,-735
uni17D2178817B6,LC_2,782,0
uni17D2178817B6,LR_1,562,-735
uni17D2178817B6,LR_2,1312,0
uni17D2178817B6,UC_1,122,1580
uni17D2178817B6,UC_2,782,1580
uni17D2178817B6,UN_1,-365,1580
uni17D2178817B6,UN_2,782,1580
uni17D2178817B6,UR_1,562,1580
uni17D2178817B6,UR_2,1312,1580
uni17D2178817B6,zxc1,1068,1236
uni17BC.low,LA,-598,-670
uni17BC.low,LX,-225,-1230
uni17BC.low,_LR,-245,-670
uni17BC.low,_LX,-225,-670
y,LL,924,-350
y,LU,763,1350
y,PB,529,-200
y,def,511,0
uni1EAA,LL,730,-110
uni1EAA,LU,730,2488
eight,LL,617,-101
eight,LU,617,1605
uni17CB,UA,-727,2042
uni17CB,UX,-225,2042
uni17CB,_UA,-715,1580
uni17CB,_UC,-735,1580
uni179817B6,LC_1,787,0
uni179817B6,LC_2,1535,0
uni179817B6,LR_1,1312,0
uni179817B6,LR_2,2062,0
uni179817B6,UC_1,787,1580
uni179817B6,UC_2,1535,1580
uni179817B6,UN_1,787,1580
uni179817B6,UN_2,1535,1580
uni179817B6,UR_1,1312,1580
uni179817B6,UR_2,2062,1580
uni179817B6,zxc1,1814,1236
ugrave,LL,700,-110
ugrave,LU,700,1798
ugrave,PB,519,0
ugrave,def,579,0
uni1798,LC,787,0
uni1798,LR,1312,0
uni1798,UC,787,1580
uni1798,UN,787,1580
uni1798,UR,1312,1580
uni17D217A6,LA,-835,-1226
uni17D217A6,LX,-225,-1226
uni17D217A6,_LC,-835,0
uni17D217A6,_LR,-245,0
uni17D217A6,_LX,-225,0
uni17D2178317B6.low,LC_1,-122,-1230
uni17D2178317B6.low,LC_2,787,0
uni17D2178317B6.low,LR_1,562,-1230
uni17D2178317B6.low,LR_2,1312,0
uni17D2178317B6.low,UC_1,123,1580
uni17D2178317B6.low,UC_2,787,1580
uni17D2178317B6.low,UN_1,-122,1580
uni17D2178317B6.low,UN_2,787,1580
uni17D2178317B6.low,UR_1,562,1580
uni17D2178317B6.low,UR_2,1312,1580
uni17D2178317B6.low,zxc1,1068,1236
uni1EB1,LL,620,-110
uni1EB1,LU,637,2011
uni1EB1,PB,550,0
uni1EB1,def,560,0
uni178D17B6,LC_1,1163,0
uni178D17B6,LC_2,2284,0
uni178D17B6,LR_1,2062,0
uni178D17B6,LR_2,2812,0
uni178D17B6,UC_1,1515,1580
uni178D17B6,UC_2,2284,1580
uni178D17B6,UN_1,1163,1580
uni178D17B6,UN_2,2284,1580
uni178D17B6,UR_1,2062,1580
uni178D17B6,UR_2,2812,1580
uni178D17B6,zxc1,2570,1236
uni1EC0,LL,841,-110
uni1EC0,LU,841,2176
uni17D217AD,LA,-688,-1110
uni17D217AD,LX,-265,-1110
uni17D217AD,_LC,-688,0
uni17D217AD,_LR,-245,0
uni17D217AD,_LX,-225,0
uni179017B6,LC_1,785,0
uni179017B6,LC_2,1533,0
uni179017B6,LR_1,1312,0
uni179017B6,LR_2,2062,0
uni179017B6,UC_1,785,1840
uni179017B6,UC_2,1533,1840
uni179017B6,UN_1,785,1840
uni179017B6,UN_2,1533,1840
uni179017B6,URD0,2062,1494
uni179017B6,UR_1,1312,1840
uni179017B6,UR_2,2062,1840
uni179017B6,zxc1,1814,1236
ntilde,LL,820,-110
ntilde,LU,860,1707
ntilde,PB,610,0
ntilde,def,670,0
uni17D2178D17C5.rightlow,LC_1,-221,-1265
uni17D2178D17C5.rightlow,LC_2,782,0
uni17D2178D17C5.rightlow,LR_1,562,-1265
uni17D2178D17C5.rightlow,LR_2,1312,0
uni17D2178D17C5.rightlow,UC_1,112,1580
uni17D2178D17C5.rightlow,UC_2,782,1580
uni17D2178D17C5.rightlow,UN_1,-221,1580
uni17D2178D17C5.rightlow,UN_2,782,1580
uni17D2178D17C5.rightlow,UR_1,562,1580
uni17D2178D17C5.rightlow,UR_2,1312,1580
otilde,LH,939,1010
otilde,LL,664,-110
otilde,LU,704,1707
otilde,PB,561,0
otilde,def,621,0
uni178717B6,LC_1,785,0
uni178717B6,LC_2,1537,0
uni178717B6,LR_1,1312,0
uni178717B6,LR_2,2062,0
uni178717B6,UC_1,785,1840
uni178717B6,UC_2,1537,1840
uni178717B6,UN_1,785,1840
uni178717B6,UN_2,1537,1840
uni178717B6,URD0,2062,1494
uni178717B6,UR_1,1312,1840
uni178717B6,UR_2,2062,1840
uni178717B6,zxc1,1831,1236
uni179417C5.right,LC_1,788,-125
uni179417C5.right,LC_2,1541,0
uni179417C5.right,LR_1,1312,-125
uni179417C5.right,LR_2,2062,0
uni179417C5.right,UC_1,788,1580
uni179417C5.right,UC_2,1541,1580
uni179417C5.right,UN_1,788,1580
uni179417C5.right,UN_2,1541,1580
uni179417C5.right,UR_1,1312,1580
uni179417C5.right,UR_2,2062,1580
uni17D217A0,LA,-766,-713
uni17D217A0,LX,-188,-713
uni17D217A0,_LC,-766,0
uni17D217A0,_LR,-245,0
uni17D217A0,_LX,-225,0
uni1EF8,LL,767,-110
uni1EF8,LU,890,2102
ae,LL,993,-110
ae,LU,993,1350
ae,PB,520,0
ae,def,530,0
uni179817C5.right,LC_1,787,0
uni179817C5.right,LC_2,1535,0
uni179817C5.right,LR_1,1312,0
uni179817C5.right,LR_2,2062,0
uni179817C5.right,UC_1,787,1580
uni179817C5.right,UC_2,1535,1580
uni179817C5.right,UN_1,787,1580
uni179817C5.right,UN_2,1535,1580
uni179817C5.right,UR_1,1312,1580
uni179817C5.right,UR_2,2062,1580
uni178117B6,LC_1,759,0
uni178117B6,LC_2,1458,0
uni178117B6,LR_1,1160,0
uni178117B6,LR_2,2008,0
uni178117B6,UC_1,759,1580
uni178117B6,UC_2,1458,1580
uni178117B6,UN_1,759,1580
uni178117B6,UN_2,1458,1580
uni178117B6,UR_1,1160,1580
uni178117B6,UR_2,2008,1580
uni178117B6,zxc1,1766,1236
uni01A0,LL,764,-110
uni01A0,LU,764,1775
zero,LL,619,-101
zero,LU,619,1605
uni1EA0,LL,728,-507
uni1EA0,LU,730,1745
uni179A17B6,LN_1,603,0
uni179A17B6,LN_2,821,0
uni179A17B6,LR_1,627,0
uni179A17B6,LR_2,1350,0
uni179A17B6,UC_1,456,1580
uni179A17B6,UC_2,821,1580
uni179A17B6,UR_1,600,1580
uni179A17B6,UR_2,1350,1580
uni179A17B6,zxc1,1110,1236
circumflexcomb,LU,-664,1781
circumflexcomb,_LU,-664,1350
uni1785,LC,785,0
uni1785,LR,1312,0
uni1785,UC,785,1580
uni1785,UN,785,1580
uni1785,UR,1312,1580
w,LL,965,-110
w,LU,965,1350
w,PB,570,0
w,def,552,0
idieresis,LL,421,-110
idieresis,LU,421,1804
idieresis,PB,52,0
idieresis,def,52,0
uni17C4,zxc1,2501,1236
Atilde,LL,730,-110
Atilde,LU,770,2102
b,LL,733,-110
b,LU,733,1880
b,PB,570,0
b,def,640,200
uni17D2178817B6.alt,LC_1,-365,-735
uni17D2178817B6.alt,LC_2,782,0
uni17D2178817B6.alt,LR_1,562,-735
uni17D2178817B6.alt,LR_2,1312,0
uni17D2178817B6.alt,UC_1,122,1580
uni17D2178817B6.alt,UC_2,782,1580
uni17D2178817B6.alt,UN_1,-365,1580
uni17D2178817B6.alt,UN_2,782,1580
uni17D2178817B6.alt,UR_1,562,1580
uni17D2178817B6.alt,UR_2,1312,1580
uni17D2178817B6.alt,zxc1,1068,1236
uni17D2179417C5.rightlow,LC_1,29,-1265
uni17D2179417C5.rightlow,LC_2,782,0
uni17D2179417C5.rightlow,LR_1,562,-1265
